price,num_bed,num_bath,size_house,size_lot,num_floors,is_waterfront,condition,size_basement,year_built,renovation_date,zip,latitude,longitude,avg_size_neighbor_houses,avg_size_neighbor_lot
555000,2,1.5,1190,1361,2.0,0,3,0,2007,0,98122,47.61611261,-122.3021679,1280,3360
799900,4,4.0,3650,18223,2.0,0,3,320,2013,0,98006,47.54421264,-122.1164935,3220,11022
335000,2,2.0,1420,5185,1.0,0,3,0,2004,0,98038,47.35426064,-122.021942,2140,4890
312620,3,2.5,1260,11877,1.0,0,3,0,1975,0,98045,47.44417951,-121.7621007,1430,9790
375000,3,1.0,1310,8400,1.0,0,3,0,1972,1989,98034,47.72527077,-122.19736499999999,1680,8000
345000,3,1.5,1420,1192,2.0,0,3,280,2008,0,98144,47.58813464,-122.30446529999999,1340,1213
245000,3,2.25,1422,3677,2.0,0,3,0,2012,0,98092,47.32037219,-122.1777257,1677,3677
675000,3,1.75,1660,9549,1.0,0,3,0,1956,0,98033,47.65030551,-122.19792029999999,2090,9549
325000,2,1.0,620,14823,1.0,0,3,0,1926,0,98125,47.73217938,-122.3004625,1400,7930
275000,3,2.5,1600,7000,2.0,0,4,0,1993,0,98038,47.35343563,-122.05711129999999,1700,7000
910000,3,2.5,2030,1160,3.0,0,3,60,2007,0,98004,47.62129371,-122.19960230000001,1950,1160
835000,3,2.25,2120,54014,2.0,0,4,0,1964,0,98005,47.64822555,-122.15943519999999,3280,50690
569000,3,2.0,1990,3000,1.5,0,3,760,1908,1970,98112,47.62715694,-122.29031200000001,1600,4080
172040,3,2.25,1710,7134,1.0,0,4,580,1979,0,98031,47.39107995,-122.19052450000001,1790,7455
510000,3,2.5,1830,8133,1.0,0,3,440,1996,0,98028,47.74780431,-122.2468426,2310,11522
245000,4,2.5,1921,4888,2.0,0,3,0,2009,0,98001,47.26890036,-122.23974550000001,1921,9140
1900000,5,4.5,5160,44315,2.0,0,3,0,1996,0,98005,47.65679493,-122.15405430000001,4760,44315
380000,3,1.0,1400,8710,1.0,0,4,0,1948,0,98146,47.50660022,-122.3767716,1460,8710
464500,3,1.75,1150,10466,1.0,0,5,0,1959,0,98006,47.55307215,-122.17652199999999,1350,10384
490000,4,2.5,2360,4367,2.0,0,3,0,2003,0,98011,47.77308752,-122.16691329999999,2360,4868
439000,3,2.25,1830,13477,1.0,0,4,660,1981,0,98034,47.72429658,-122.20996720000001,1960,11344
730000,3,3.5,2440,3502,2.0,0,3,470,2000,0,98005,47.58903417,-122.1651122,2440,3417
1545000,4,2.25,2640,3000,2.0,0,3,560,1908,0,98109,47.63127149,-122.344118,1910,3000
265000,3,1.75,1420,8126,1.0,0,3,0,1991,0,98031,47.38714419,-122.1891678,1730,7954
269950,3,2.0,1660,8641,2.0,0,4,0,1987,0,98042,47.36632201,-122.08843529999999,1490,8641
418200,3,2.25,2240,9542,1.0,0,3,1050,1980,0,98198,47.39948634,-122.3181936,2080,9542
695000,3,1.75,2080,5687,1.5,0,4,0,1924,0,98144,47.57764442,-122.2890118,2300,5995
389000,2,2.0,1340,4122,1.0,0,3,0,2007,0,98053,47.71822552,-122.02241370000002,1350,4273
515000,3,2.25,1640,8400,1.0,0,4,0,1962,0,98006,47.54837612,-122.1724233,2110,8400
219900,3,1.0,970,7742,1.0,0,4,0,1967,0,98003,47.31725922,-122.32728770000001,970,7650
450000,3,1.0,1290,5440,1.0,0,4,500,1929,0,98117,47.69509161,-122.36708159999999,1220,5464
466000,4,2.25,2170,8050,1.0,0,3,950,1976,0,98072,47.73537961,-122.17373549999999,1820,7700
627800,4,1.75,2010,12044,1.0,0,3,0,1982,0,98074,47.64455111,-122.06768500000001,2200,11144
450000,3,1.75,1720,6960,1.0,0,3,580,1978,0,98052,47.69718682,-122.12901059999999,1720,7280
1300000,6,4.5,3902,3880,3.0,0,4,1120,1977,0,98116,47.58365043,-122.39907649999999,1100,3870
1240000,7,5.5,6630,13782,2.0,0,3,1700,2004,0,98006,47.53994125,-122.117791,4470,8639
165000,3,1.0,910,8700,1.0,0,4,0,1943,0,98188,47.44903564,-122.2901784,1090,8700
570000,3,1.75,1260,3328,1.0,0,5,560,1905,0,98103,47.68234432,-122.3489844,1380,3536
905000,4,2.5,3300,10250,1.0,0,3,910,1946,1991,98040,47.58733195,-122.24876509999999,1950,6045
226000,3,1.0,970,5000,1.0,0,3,0,1968,0,98118,47.52823515,-122.2793132,1290,5875
385000,3,2.0,1480,6600,1.0,0,3,740,1943,0,98146,47.50808717,-122.3848568,1250,7300
325000,2,2.0,970,5000,1.0,0,3,0,1983,0,98034,47.72234199,-122.160154,1540,5000
350000,3,1.75,1480,9375,1.0,0,4,0,1957,0,98146,47.50758655,-122.36611409999998,1370,9000
830000,4,3.0,2020,6000,1.0,0,3,800,1968,2015,98199,47.65631741,-122.40051570000001,1400,6000
335500,5,3.0,2240,19090,1.0,0,4,540,1968,0,98058,47.44162608,-122.14891329999999,2280,20000
1200000,4,2.25,2860,10702,2.0,0,3,0,1982,0,98004,47.64508687,-122.1892987,2890,10572
369000,2,1.0,1320,6135,1.0,0,4,440,1942,0,98126,47.52653467,-122.3785587,1050,4693
419000,3,1.5,1570,6700,1.0,0,4,0,1956,0,98007,47.6021704,-122.1342816,1570,7300
453000,3,2.5,1750,3900,2.0,0,3,0,1977,0,98052,47.66383634,-122.12874550000001,1750,5700
392000,4,2.5,2130,4028,2.0,0,3,0,2014,0,98146,47.51076294,-122.3625005,1830,7817
365000,4,1.75,3080,32997,1.5,0,4,0,1950,1982,98168,47.49799437,-122.3210813,1980,5711
270000,3,2.5,1540,7739,2.0,0,4,0,1986,0,98030,47.35105172,-122.1692196,1720,7200
241000,3,1.0,880,6050,1.0,0,3,0,1945,0,98178,47.49953996,-122.24778710000001,1130,6050
430000,3,2.25,1830,19965,1.0,0,3,430,1976,0,98072,47.74121656,-122.0884564,1830,17250
300000,2,1.75,1360,8100,1.0,0,3,500,1975,0,98177,47.72954936,-122.3585939,1830,6766
510000,6,4.5,3300,7200,2.0,0,3,0,1980,0,98052,47.6797826,-122.1044369,2470,7561
749000,3,2.5,3380,7126,2.0,0,3,0,1965,2003,98008,47.62764285,-122.12236770000001,1810,7308
476000,3,1.75,1650,9600,1.0,0,4,0,1977,0,98075,47.57786143,-122.0439267,2040,12220
387990,4,2.5,2640,5595,2.0,0,3,0,2011,0,98038,47.35505012,-122.05401429999999,1840,5011
635700,4,2.5,3240,13978,1.0,0,3,1380,1977,0,98074,47.62977378,-122.0567102,3150,12767
479000,4,2.5,2370,30378,2.0,0,3,0,1996,0,98042,47.33887503,-122.06643390000002,2870,34834
242500,3,1.0,1020,5870,1.0,0,3,0,1941,0,98155,47.74101266,-122.3141551,1160,6901
402000,3,2.5,1960,8000,1.0,0,4,670,1977,0,98034,47.72493937,-122.1781602,1960,8000
292500,4,2.5,1610,4568,2.0,0,3,0,2006,0,98001,47.33510573,-122.2889803,1834,4604
1275000,4,3.5,5844,10766,2.0,0,3,0,2007,0,98023,47.32931029,-122.3644592,3413,10766
525000,5,3.0,2450,4591,2.0,0,3,0,1994,0,98117,47.68277464,-122.3878501,1060,5500
680000,3,1.75,1660,5750,1.0,0,4,580,1909,0,98116,47.58426386,-122.3847605,2060,5560
490000,3,2.25,2330,3600,1.5,0,3,0,1971,0,98074,47.63101053,-122.06063059999998,2050,4275
1325000,3,2.25,2360,5504,2.0,0,4,280,1913,0,98122,47.61695433,-122.2878564,2840,5470
402500,3,1.75,1480,2211,2.0,0,3,0,1995,0,98103,47.69663194,-122.3502537,1480,2197
330000,3,2.5,1676,18778,2.0,0,3,0,1997,0,98014,47.65214943,-121.90526170000001,1410,18778
364900,3,3.0,2500,8304,2.0,0,3,0,1997,0,98031,47.40220402,-122.1663899,2290,7855
345000,3,3.5,1320,1161,3.0,0,3,0,2010,0,98125,47.71616809,-122.29358059999998,1320,1161
535000,3,2.75,1320,1125,3.0,0,3,0,2008,0,98103,47.65978091,-122.34826090000001,1320,1266
585000,5,2.0,2560,14467,1.0,0,3,1280,1960,0,98006,47.55473619,-122.1777858,2200,10267
750000,3,1.75,1700,8400,1.0,0,3,240,1947,0,98199,47.65344875,-122.4149841,2010,7000
340000,4,2.25,2530,24700,2.0,0,3,0,1974,0,98031,47.39387725,-122.1771162,2650,24700
660000,3,2.0,2880,5100,1.5,0,4,800,1926,0,98117,47.68048567,-122.3846281,1820,5100
402500,4,2.5,2600,11951,2.0,0,3,0,1988,0,98023,47.30533356,-122.3402642,2820,12093
485000,4,1.75,2050,8913,1.0,0,3,720,1968,0,98052,47.67352917,-122.1508098,1290,8550
334999,3,2.5,1650,13816,2.0,0,3,0,1998,0,98014,47.65533487,-121.9134254,1630,18750
287500,4,2.25,2250,12000,2.0,0,3,0,1985,0,98032,47.37149524,-122.274348,2140,11871
436000,4,1.0,1200,6600,1.5,0,3,0,1908,0,98136,47.53724362,-122.3816236,1810,6600
1445000,4,3.5,3470,8580,2.0,0,3,970,2007,0,98199,47.64332162,-122.403401,1940,7920
229000,3,2.5,1190,3000,2.0,0,3,0,2002,0,98178,47.49329387,-122.2752048,1190,3000
1130000,4,3.0,3180,4649,2.0,0,4,1110,1925,0,98105,47.658316,-122.27292779999999,2720,5980
770000,3,2.5,2730,11380,2.0,0,3,0,1995,0,98075,47.57997783,-122.05653290000001,2800,10070
462600,3,1.75,1430,11761,1.0,0,4,0,1964,0,98052,47.66859696,-122.15732759999999,2040,10035
340000,4,2.5,1954,4805,2.0,0,3,0,2005,0,98055,47.42971551,-122.1900933,1714,3259
679950,4,2.5,2850,5664,2.0,0,3,0,2001,0,98075,47.58348922,-121.9960317,2850,5475
382000,4,3.5,2530,3000,2.0,0,3,680,2014,0,98146,47.49185184,-122.3356402,1470,6000
338950,3,1.75,1610,22496,1.0,0,4,0,1974,0,98042,47.34434413,-122.07296029999999,2050,35772
280000,3,2.5,1370,22326,2.0,0,3,0,1993,0,98045,47.44686952,-121.77455659999998,1580,10920
969990,4,2.5,4150,8436,2.0,0,3,0,2014,0,98075,47.58019905,-122.0386375,4070,8438
252000,3,1.0,1530,9465,1.0,0,4,0,1960,0,98059,47.49148964,-122.15068670000001,1530,9465
665000,3,1.0,1650,5102,1.0,0,4,350,1953,0,98199,47.65242862,-122.4038832,1440,5102
370000,2,1.0,1250,4960,1.0,0,3,310,1938,0,98115,47.68925523,-122.3246311,2030,7440
277000,4,1.0,1450,6250,1.0,0,3,460,1964,0,98146,47.51307914,-122.35708580000001,1440,4000
255000,3,2.25,1740,10378,1.0,0,5,0,1977,0,98042,47.38151695,-122.0904128,1420,10167
640000,3,1.0,1530,4944,1.0,0,3,0,1950,0,98103,47.68571631,-122.34057460000001,1500,4944
210000,3,1.0,1730,7210,1.0,0,3,300,1963,0,98001,47.34035324,-122.27977369999999,1820,7210
610000,4,1.75,1830,29110,2.0,0,3,600,1990,0,98040,47.54486838,-122.21468290000001,3630,16488
275000,3,1.5,1180,10277,1.0,0,3,0,1983,0,98045,47.48804234,-121.7870456,1680,11104
260000,3,2.0,1810,7209,1.0,0,4,570,1978,0,98032,47.3656136,-122.2783987,1750,7209
470000,3,2.25,1780,8784,1.0,0,3,550,1977,0,98033,47.70102616,-122.17183490000002,1780,7704
275000,3,1.75,1180,6260,1.0,0,4,0,1993,0,98038,47.35314507,-122.04768490000002,1580,7272
2950000,4,4.25,4470,5884,2.0,0,3,1240,2010,0,98199,47.63868189,-122.40545139999999,2570,6000
490000,3,1.75,1770,7508,1.0,0,3,500,1962,0,98133,47.73543286,-122.3432648,1690,8880
735000,4,3.0,2250,7245,1.0,0,4,1000,1963,0,98005,47.60454587,-122.16866540000001,1960,7245
616500,3,2.5,3580,118047,1.0,0,3,340,1992,0,98027,47.44527275,-121.9800091,3240,123275
375000,3,2.5,1330,816,3.0,0,3,0,2004,0,98117,47.68356241,-122.38732830000001,1330,1113
210000,3,1.75,1260,6223,1.0,0,3,440,1983,0,98042,47.357437299999994,-122.1582825,1260,6553
415000,3,1.75,2410,8944,1.0,0,4,550,1967,0,98058,47.44942776,-122.13905079999999,2750,9600
240000,4,2.0,1750,7800,1.0,0,4,0,1944,0,98166,47.47912644,-122.34747420000001,1270,7800
400000,2,2.0,2010,3797,1.5,0,3,560,1922,2004,98108,47.55961307,-122.3154338,1660,4650
399950,4,2.0,2420,31465,1.0,0,3,0,1984,0,98092,47.3131408,-122.1145611,2560,32186
605000,3,2.0,2660,4500,1.0,0,4,1330,1922,0,98199,47.63907156,-122.4027605,1790,5000
1325000,5,2.25,3200,20158,1.0,0,3,1600,1965,0,98004,47.630287700000004,-122.2146554,3390,20158
525000,4,1.5,1430,6380,1.5,0,4,300,1945,0,98115,47.69421114,-122.3193335,1570,6380
258000,2,2.0,750,6553,1.5,0,3,0,1945,0,98178,47.49823563,-122.2205993,1140,7500
868000,4,2.5,2020,4350,2.0,0,5,290,1943,0,98199,47.65025377,-122.4098308,1620,5800
919204,4,3.5,3760,5000,2.0,0,3,900,2014,0,98117,47.68257584,-122.39447620000001,1340,5000
1395000,4,3.0,3520,128502,2.0,0,4,0,1981,0,98072,47.74483077,-122.1173289,3260,79714
855000,4,3.0,2550,5300,2.0,0,3,830,1908,2013,98117,47.67857552,-122.3669106,1590,4505
331000,2,2.25,1240,720,2.0,0,3,90,2008,0,98027,47.53224202,-122.0723739,1260,810
290000,3,1.75,1460,7980,1.0,0,3,0,1972,0,98028,47.77132656,-122.2650368,1920,7980
1050000,6,4.0,5310,12741,2.0,0,3,1710,1967,0,98040,47.56963784,-122.2130094,4190,12632
450000,3,2.5,2530,8116,2.0,0,3,0,2001,0,98011,47.75973683,-122.1674743,2280,8791
497000,3,2.25,1870,9315,1.0,0,3,520,1975,0,98034,47.7050343,-122.2024096,2230,9579
229000,4,1.0,1320,5000,1.5,0,3,0,1928,0,98106,47.54567061,-122.362858,1640,5164
595000,4,1.5,1350,8113,1.0,0,4,0,1959,0,98004,47.58070708,-122.19615959999999,1930,8113
294900,3,2.5,1860,5025,2.0,0,3,0,2010,0,98038,47.35566912,-122.058656,2000,5550
175000,2,1.0,660,5000,1.0,0,3,0,1915,0,98106,47.56635038,-122.3635592,1000,5000
346150,3,2.0,2140,7200,1.0,0,4,660,1966,0,98056,47.50840527,-122.1847618,2070,7220
350000,4,1.75,2420,8400,1.0,0,5,800,1964,0,98056,47.50168057,-122.16500900000001,1660,8400
460000,3,2.5,1610,2527,2.0,0,3,530,2005,0,98118,47.56742975,-122.29035640000001,1610,4173
380000,3,1.75,1750,10870,1.0,0,5,0,1968,0,98056,47.49887868,-122.18825179999999,1230,10868
595000,4,2.0,2020,2849,2.0,0,3,0,1960,0,98115,47.683057299999994,-122.3289363,1910,3120
402000,2,1.0,1210,5600,1.5,0,3,0,1922,0,98136,47.53217199,-122.39244409999999,1400,5028
296000,2,2.0,1320,2040,3.0,0,3,0,1997,0,98125,47.72239408,-122.29058159999998,1430,2040
305000,3,2.5,2460,5027,2.0,0,3,0,2002,0,98042,47.37203905,-122.1021793,2740,5000
1511250,3,2.5,4010,12105,1.0,0,5,1410,1983,0,98006,47.55400095,-122.1506121,4010,15081
287000,3,2.5,1710,10341,2.0,0,3,0,1986,0,98030,47.34937222,-122.1705594,1830,9358
790000,3,1.75,1790,6117,1.0,0,3,440,1940,0,98199,47.63661814,-122.4008598,1960,5554
455000,4,1.0,1340,5800,1.5,0,3,0,1914,0,98116,47.56576451,-122.38907590000001,1900,5800
625000,3,2.5,2180,5000,1.0,0,4,940,1977,0,98116,47.58284648,-122.3963665,2000,5000
831000,4,3.0,2170,4000,2.0,0,4,560,1982,2011,98112,47.61957489,-122.2915223,1670,4000
588000,3,1.75,2310,7620,2.0,0,3,0,1942,1988,98177,47.72656957,-122.36325579999999,2200,7672
663000,4,2.5,3570,6246,2.0,0,3,0,2005,0,98075,47.59273422,-122.00563659999999,2260,5231
658500,2,1.0,1410,5101,1.5,0,3,0,1927,0,98103,47.68720113,-122.33283429999999,1410,4224
175000,4,1.0,1210,6250,1.0,0,3,0,1962,0,98168,47.50077156,-122.3331355,1210,8291
417000,3,2.5,1570,4926,2.0,0,3,0,2014,0,98065,47.53415706,-121.84181540000002,1800,3202
215000,3,2.0,1760,9282,1.0,0,5,660,1947,0,98001,47.34128613,-122.28956609999999,1730,7500
500000,4,1.0,1440,7100,1.5,0,3,0,1906,0,98107,47.67247218,-122.396346,1490,5000
1850000,4,3.25,2910,1880,2.0,0,5,1080,1914,0,98122,47.61598678,-122.28174920000001,3100,8200
528000,4,2.25,1910,8005,1.0,0,3,630,1960,0,98125,47.72586268,-122.29806509999999,1860,8010
234000,4,2.5,1820,8217,1.0,0,3,700,1987,0,98001,47.26304685,-122.24180439999999,1310,8217
733000,4,1.75,1930,3876,1.5,0,5,480,1924,0,98105,47.66044023,-122.32437659999998,1280,3825
755000,4,2.5,2120,10202,1.0,0,4,500,1960,0,98005,47.58575968,-122.1699795,1570,10762
383000,4,2.0,1830,21183,1.0,0,4,770,1966,0,98059,47.48260393,-122.1282324,1950,6120
795000,4,2.75,2890,16397,2.0,0,3,0,1997,0,98077,47.71021908,-122.0717368,3170,16397
499500,3,2.5,2520,53143,1.5,0,3,0,1988,0,98019,47.74304597,-121.9248612,2020,56628
374950,4,2.5,2090,3777,2.0,0,3,0,2012,0,98038,47.35950652,-122.0420233,2160,3993
400000,4,2.0,1420,9301,1.0,0,4,0,1963,0,98008,47.63249799,-122.1208513,1530,8075
453500,5,2.5,2300,23345,1.0,0,5,1130,1967,0,98059,47.47389524,-122.1143615,2280,23345
185000,3,1.0,1240,9198,1.5,0,4,0,1959,0,98032,47.36999895,-122.2969712,1170,8970
208000,3,1.0,1050,6240,1.0,0,5,0,1948,0,98146,47.49329966,-122.3377416,1410,6240
230000,5,2.0,1930,6120,1.5,0,3,0,1941,1969,98146,47.50727561,-122.33724450000001,1130,6120
725000,6,3.0,3110,5000,1.5,0,5,1300,1921,0,98103,47.66309307,-122.34795559999999,1600,4000
606400,3,3.0,1800,5000,1.5,0,3,300,1929,0,98119,47.64754746,-122.37125,1670,5000
502000,4,2.25,2140,10943,1.0,0,3,590,1977,0,98034,47.72706296,-122.21509420000001,2350,9000
592500,4,3.0,2170,8240,1.0,0,4,800,1968,0,98052,47.62914976,-122.0929681,2020,7944
1905000,4,3.5,4210,18564,2.0,0,3,0,2001,0,98039,47.62060082,-122.2245047,3520,18564
570000,3,3.25,1550,1280,2.0,0,3,330,2013,0,98199,47.64931616,-122.3838598,1550,1579
210000,3,2.25,2140,9775,1.0,0,4,670,1978,0,98023,47.30598421,-122.3789048,2050,8625
548000,3,2.5,2110,4099,2.0,0,3,0,2001,0,98072,47.75080172,-122.17012609999999,2110,4871
1081000,4,3.0,2490,4325,1.5,0,3,800,1922,2003,98105,47.66281556,-122.32581470000001,1960,4284
513000,4,2.5,2660,8887,1.0,0,4,780,1967,0,98166,47.43898436,-122.3417963,1910,9620
219000,4,1.5,1370,7944,1.5,0,3,0,1961,0,98198,47.42240067,-122.289429,1370,9181
565000,4,2.25,2470,7447,2.0,0,3,0,1984,0,98155,47.75136205,-122.28578259999999,2270,7400
268950,3,1.0,1320,8100,1.0,0,3,440,1943,0,98166,47.46968595,-122.3508182,1000,8100
395000,1,1.0,900,6380,1.0,0,3,0,1947,0,98125,47.70193055,-122.3106129,1830,6380
425000,4,2.5,1950,5000,2.0,0,3,0,2012,0,98065,47.51498566,-121.87154879999999,2710,5000
795000,4,2.5,2920,14210,2.0,0,4,0,1978,0,98007,47.61962295,-122.14977730000001,2840,13702
559900,5,3.0,2200,6380,1.0,0,3,760,1987,0,98125,47.70331597,-122.3217983,1960,5800
185000,3,1.0,980,9135,1.0,0,3,0,1955,0,98001,47.34956539,-122.28897340000002,1780,9135
358803,2,1.0,1040,5765,1.0,0,3,0,1944,0,98133,47.70237428,-122.3461327,1040,3844
640000,3,2.5,1690,1553,2.5,0,3,0,2007,0,98199,47.64434808,-122.3854781,1910,1553
799000,4,2.5,2590,7910,2.0,0,3,0,2001,0,98115,47.69779535,-122.28358349999999,1700,7488
435000,4,2.0,2630,9663,1.0,0,4,1300,1956,0,98056,47.48412169,-122.1904493,1900,8894
229000,1,1.0,600,3720,1.0,0,3,0,1920,0,98106,47.55578407,-122.36324850000001,1480,4800
345000,4,2.5,2020,3600,2.0,0,3,0,2012,0,98038,47.35348853,-122.01666340000001,2210,3800
472000,3,2.0,2200,21890,1.0,0,3,1000,1961,0,98155,47.75843492,-122.2709148,2600,15162
405000,3,1.0,1250,7280,1.0,0,3,0,1975,0,98052,47.69858988,-122.12880249999999,1690,7280
872500,4,2.0,1990,6000,1.0,0,3,730,1956,2015,98199,47.65150451,-122.396556,1770,6000
850000,3,2.5,3120,12406,2.0,0,3,1180,1983,0,98006,47.55067822,-122.1406912,3240,13141
345000,3,2.75,2190,7258,2.0,0,3,0,2000,0,98003,47.34861034,-122.30120320000002,2190,8645
154000,3,3.0,1530,9997,1.0,0,3,510,1992,0,98001,47.286129200000005,-122.25178490000002,1410,9997
1695000,4,2.75,3770,10900,2.0,0,5,700,1924,0,98144,47.58493597,-122.29010559999999,3000,5000
330000,4,1.0,1360,13372,1.0,0,3,0,1955,0,98028,47.76215822,-122.26260079999999,1540,10283
275000,3,1.5,1510,16200,1.0,0,3,0,1970,0,98031,47.39263989,-122.1674692,1650,13950
515000,4,2.25,2470,7800,1.0,0,3,1000,1975,0,98052,47.69128789,-122.1151038,2050,8050
802000,4,2.25,2130,8734,2.0,0,4,0,1961,0,98006,47.56715324,-122.16094550000001,2550,8800
505000,3,2.5,1860,8060,2.0,0,4,0,1987,0,98029,47.56737898,-122.01705520000002,1850,4661
539950,3,2.25,2190,7149,1.0,0,4,950,1963,0,98056,47.52428759,-122.20444750000001,3500,7149
520000,3,1.75,1540,7558,1.0,0,3,0,1964,0,98052,47.670715799999996,-122.155874,1540,7863
606150,4,1.75,1770,9848,1.0,0,3,400,1967,0,98008,47.620794700000005,-122.0992456,2040,9587
3567000,5,4.5,4850,10584,2.0,1,3,1310,2007,0,98008,47.59433537,-122.11046529999999,3470,18270
320000,4,2.5,2570,4865,2.0,0,3,0,2005,0,98038,47.35875097,-122.0384837,2570,4933
195000,2,1.0,860,10400,1.0,0,4,0,1983,0,98042,47.36818024,-122.09598390000002,1390,9086
2300000,7,4.75,5310,8816,2.0,0,3,1660,2013,0,98004,47.62208545,-122.2082773,2920,10610
418500,3,2.0,1800,12440,1.0,0,3,580,1978,0,98074,47.62537929999999,-122.0497861,2460,12352
2453500,4,3.5,4730,13586,1.5,0,5,460,1935,0,98112,47.63186288,-122.2877844,3710,8828
327000,4,1.0,1620,6000,1.5,0,5,0,1905,0,98055,47.4763176,-122.2057268,1310,6000
825500,3,2.5,2780,11964,2.0,0,3,0,2009,0,98034,47.71270345,-122.21613470000001,1760,9640
239000,4,2.0,1370,8837,1.5,0,3,0,1955,0,98188,47.43855603,-122.285129,1360,9000
447000,2,1.0,850,2700,1.0,0,5,0,1924,0,98105,47.6683963,-122.315851,1630,3000
1051000,4,3.75,3860,5474,2.5,0,3,0,2007,0,98029,47.5395755,-121.9948439,3040,5474
630000,5,2.0,1900,5000,1.0,0,3,180,1957,0,98107,47.67354364,-122.36152240000001,1770,5000
334500,2,1.5,830,1858,2.0,0,3,0,2005,0,98144,47.58284861,-122.31415870000001,1480,3030
495000,3,2.5,1800,7318,2.0,0,3,0,1989,0,98029,47.57473643,-122.0082846,1800,5414
572500,3,2.0,2290,11200,2.0,0,3,0,1979,0,98052,47.65170191,-122.12365590000002,2250,10000
431000,4,2.5,3040,6000,2.0,0,3,0,2007,0,98038,47.34729655,-122.0295393,2640,6000
725000,4,3.0,2420,12000,1.0,0,3,0,1984,0,98077,47.72666919,-122.0628415,3100,13020
325000,3,2.0,1350,11805,1.0,0,3,0,1986,0,98019,47.73128062,-121.9708301,1350,14200
513000,4,2.75,2020,7070,1.0,0,5,1010,1958,0,98126,47.52023539,-122.37842649999999,1390,6000
425000,4,1.5,2290,8773,1.0,0,4,960,1947,0,98133,47.71733703,-122.3297896,1740,7058
257000,4,1.75,1900,22896,1.5,0,3,540,1922,1990,98010,47.31019193,-122.0225137,1300,8960
500000,3,1.75,1540,10800,1.0,0,5,770,1947,0,98040,47.57626332,-122.2223067,2020,10800
558000,3,2.25,2220,15757,1.0,0,3,940,1982,0,98074,47.62115831,-122.0428051,2020,14098
565000,4,2.75,2730,6856,2.0,0,3,0,2003,0,98072,47.77385493,-122.16363229999999,2520,5569
930800,5,2.5,4150,96574,2.0,0,3,0,1988,0,98053,47.66643055,-122.0449976,3320,40803
237000,3,1.0,920,5546,1.0,0,2,0,1928,0,98125,47.71142207,-122.28449779999998,1300,5546
278000,4,2.25,2400,7738,1.5,0,3,0,1964,0,98148,47.45620033,-122.3298577,2170,8452
546800,4,2.25,2170,10000,1.0,0,3,750,1975,0,98008,47.62193297,-122.1089308,2390,11000
395000,4,2.0,1980,15354,1.0,0,3,0,1977,0,98053,47.63795568,-121.9680902,1420,12300
310000,2,1.0,750,5379,1.0,0,3,0,1919,0,98118,47.53241756,-122.2720699,1030,5511
471000,4,2.5,3030,9687,2.0,0,3,1010,1998,0,98045,47.484982200000005,-121.79877659999998,2050,10193
203000,3,1.5,1370,7500,1.0,0,3,290,1958,0,98198,47.41670787,-122.32207939999999,1400,7500
500000,3,1.75,1530,8829,1.0,0,5,0,1972,0,98006,47.54501084,-122.17147379999999,2060,9226
678000,3,2.25,2730,10675,2.0,0,3,0,1990,0,98074,47.6288677,-122.0423186,2770,10570
685000,3,1.75,2210,8955,1.0,0,3,650,1974,0,98033,47.66210638,-122.1891638,2210,8976
603500,4,2.5,4060,9734,1.0,0,3,1910,1977,0,98028,47.76782691,-122.25397620000001,2750,10370
475000,3,1.75,1890,7560,1.0,0,3,460,1973,0,98034,47.73219676,-122.18516809999998,1890,9095
910000,4,2.5,3170,32430,2.5,0,3,0,1989,0,98053,47.69033853,-122.05564509999999,3360,35610
284000,3,1.5,1500,10018,1.0,0,4,0,1957,0,98058,47.46799963,-122.1625703,1500,10937
400000,2,1.0,1140,101529,1.5,0,3,0,1932,0,98092,47.25921809,-122.22827099999999,1580,101529
482000,4,2.25,2240,8322,2.0,0,3,0,1979,0,98034,47.72803729,-122.20623619999999,2240,6448
358000,2,1.0,1140,8340,1.0,0,3,0,1948,0,98155,47.74484459,-122.2996616,1030,8149
530000,4,2.25,1980,15086,2.0,0,3,0,1981,0,98074,47.64696802,-122.0635355,2100,10927
760000,4,2.25,2040,8315,1.0,0,4,560,1958,0,98177,47.70774012,-122.3712673,2330,8940
490000,3,2.5,2230,5348,2.0,0,3,0,2000,0,98065,47.53473337,-121.8664659,2190,5205
692500,4,2.75,3710,7984,2.0,0,3,0,1999,0,98065,47.53524771,-121.86780390000001,2950,7984
645000,2,2.25,2770,11884,1.0,0,4,1200,1969,0,98070,47.50982287,-122.47351,2310,17097
605000,3,2.5,1660,1692,3.0,0,3,50,2005,0,98115,47.68008308,-122.322493,1210,1230
675000,3,1.75,1710,5913,1.0,0,4,590,1941,0,98199,47.64808702,-122.40607620000002,2920,5922
250000,2,1.0,750,6350,1.0,0,3,0,1920,0,98103,47.69383547,-122.3564482,920,6350
495000,3,2.75,2430,14861,1.0,0,3,900,1988,0,98028,47.74613125,-122.2474737,2230,10300
405000,3,2.0,1740,18000,1.0,0,3,510,1989,0,98028,47.73966691,-122.24200829999998,1740,11250
834800,3,3.5,3470,4171,3.0,0,3,0,2008,0,98034,47.71096243,-122.22872340000002,3430,4268
354901,3,2.5,1490,1709,3.0,0,3,0,2004,0,98125,47.71731665,-122.2991017,1364,1709
495000,4,1.75,1930,6720,1.0,0,3,800,1959,0,98115,47.69354042,-122.31183500000002,1850,6380
